time_s,time_us,sd_last_error,sd_error_count,sd_elapsed_time_from_msg,sd_last_state,imi_last_error,imi_error_count,imi_elapsed_time_from_msg,imi_last_state,sins_comm_last_error,sins_comm_error_count,sins_comm_elapsed_time_from_msg,sins_comm_last_state,wifi_last_error,wifi_error_count,wifi_elapsed_time_from_msg,wifi_last_state,network_last_error,network_error_count,network_elapsed_time_from_msg,network_last_state,sensors_last_error,sensors_error_count,sensors_elapsed_time_from_msg,sensors_last_state,time_sync_last_error,time_sync_error_count,time_sync_elapsed_time_from_msg,time_sync_last_state,radio_last_error,radio_error_count,radio_elapsed_time_from_msg,radio_last_state,shift_reg_last_error,shift_reg_error_count,shift_reg_elapsed_time_from_msg,shift_reg_last_state,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802403,989424,0,0,0,0,0,0,0,0,0,0,2485341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118513,190,20,0,2020-10-04T12:06:43,1601676350.28228,2020-10-03T01:05:50
1601802420,977192,0,0,0,0,0,0,0,0,0,0,2502341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215665,19,20,0,2020-10-04T12:07:00,1601676367.0488439,2020-10-03T01:06:07
1601802438,984999,0,0,0,0,0,0,0,0,0,0,2520341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,106,20,0,2020-10-04T12:07:18,1601676385.2854118,2020-10-03T01:06:25
1601802456,185,0,0,0,0,0,0,0,0,0,0,2537341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118513,195,20,0,2020-10-04T12:07:36,1601676402.4989,2020-10-03T01:06:42
1601802473,962297,0,0,0,0,0,0,0,0,0,0,2555341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215665,23,20,0,2020-10-04T12:07:53,1601676419.7654488,2020-10-03T01:06:59
1601802488,932610,0,0,0,0,0,0,0,0,0,0,2570341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,106,20,0,2020-10-04T12:08:08,1601676435.246028,2020-10-03T01:07:15
1601802506,923806,0,0,0,0,0,0,0,0,0,0,2588341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,196,20,0,2020-10-04T12:08:26,1601676452.954717,2020-10-03T01:07:32
1601802523,937970,0,0,0,0,0,0,0,0,0,0,2605341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,27,20,0,2020-10-04T12:08:43,1601676470.1756608,2020-10-03T01:07:50
1601802541,956467,0,0,0,0,0,0,0,0,0,0,2623341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,120,20,0,2020-10-04T12:09:01,1601676488.27876,2020-10-03T01:08:08
1601802560,986535,0,0,0,0,0,0,0,0,0,0,2642341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,212,20,0,2020-10-04T12:09:20,1601676506.718128,2020-10-03T01:08:26
1601802577,976578,0,0,0,0,0,0,0,0,0,0,2659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,49,20,0,2020-10-04T12:09:37,1601676524.3706288,2020-10-03T01:08:44
1601802594,973619,0,0,0,0,0,0,0,0,0,0,2676341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,135,20,0,2020-10-04T12:09:54,1601676541.6268759,2020-10-03T01:09:01
1601802612,992025,0,0,0,0,0,0,0,0,0,0,2694341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,226,20,0,2020-10-04T12:10:12,1601676559.203868,2020-10-03T01:09:19
1601802629,968612,0,0,0,0,0,0,0,0,0,0,2711341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,58,20,0,2020-10-04T12:10:29,1601676576.487413,2020-10-03T01:09:36
1601802648,973756,0,0,0,0,0,0,0,0,0,0,2730341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,151,20,0,2020-10-04T12:10:48,1601676595.074432,2020-10-03T01:09:55
1601802666,987924,0,0,0,0,0,0,0,0,0,0,2748341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,238,20,0,2020-10-04T12:11:06,1601676612.51758,2020-10-03T01:10:12
1601802683,982470,0,0,0,0,0,0,0,0,0,0,2765341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,71,20,0,2020-10-04T12:11:23,1601676630.3170638,2020-10-03T01:10:30
1601802700,972328,0,0,0,0,0,0,0,0,0,0,2782341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,155,20,0,2020-10-04T12:11:40,1601676647.7739239,2020-10-03T01:10:47
1601802718,974289,0,0,0,0,0,0,0,0,0,0,2800341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,247,20,0,2020-10-04T12:11:58,1601676665.868536,2020-10-03T01:11:05
1601802736,879364,0,0,0,0,0,0,0,0,0,0,2818341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,77,20,0,2020-10-04T12:12:16,1601676682.862108,2020-10-03T01:11:22
1601802753,965684,0,0,0,0,0,0,0,0,0,0,2835341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,170,20,0,2020-10-04T12:12:33,1601676700.41986,2020-10-03T01:11:40
1601802771,975798,0,0,0,0,0,0,0,0,0,0,2853341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,5,20,0,2020-10-04T12:12:51,1601676718.278877,2020-10-03T01:11:58
1601802788,981445,0,0,0,0,0,0,0,0,0,0,2870341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,94,20,0,2020-10-04T12:13:08,1601676735.646749,2020-10-03T01:12:15
1601802806,978434,0,0,0,0,0,0,0,0,0,0,2888341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,180,20,0,2020-10-04T12:13:26,1601676753.4751198,2020-10-03T01:12:33
1601802824,976217,0,0,0,0,0,0,0,0,0,0,2906341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,13,20,0,2020-10-04T12:13:44,1601676771.446249,2020-10-03T01:12:51
1601802841,974835,0,0,0,0,0,0,0,0,0,0,2923341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,100,20,0,2020-10-04T12:14:01,1601676788.765125,2020-10-03T01:13:08
1601802859,977091,0,0,0,0,0,0,0,0,0,0,2941341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,184,20,0,2020-10-04T12:14:19,1601676806.2635689,2020-10-03T01:13:26
1601802876,972952,0,0,0,0,0,0,0,0,0,0,2958341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,14,20,0,2020-10-04T12:14:36,1601676823.966457,2020-10-03T01:13:43
1601802894,941068,0,0,0,0,0,0,0,0,0,0,2976341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,105,20,0,2020-10-04T12:14:54,1601676841.822121,2020-10-03T01:14:01
1601802912,971582,0,0,0,0,0,0,0,0,0,0,2994341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,192,20,0,2020-10-04T12:15:12,1601676859.398169,2020-10-03T01:14:19
1601802930,972134,0,0,0,0,0,0,0,0,0,0,3012341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,21,20,0,2020-10-04T12:15:30,1601676876.9627528,2020-10-03T01:14:36
1601802947,894496,0,0,0,0,0,0,0,0,0,0,3029341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,108,20,0,2020-10-04T12:15:47,1601676894.4773839,2020-10-03T01:14:54
1601802964,944712,0,0,0,0,0,0,0,0,0,0,3046341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,199,20,0,2020-10-04T12:16:04,1601676911.288709,2020-10-03T01:15:11
1679217378,961475,0,0,0,0,0,0,0,0,0,0,3061341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,1,20,0,2023-03-19T12:16:18,1601676926.100589,2020-10-03T01:15:26
1601802992,769784,0,0,0,0,0,0,0,0,0,0,3075341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,76,20,0,2020-10-04T12:16:32,1601676940.89548,2020-10-03T01:15:40
1601803007,586891,0,0,0,0,0,0,0,0,0,0,3090341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,139,20,0,2020-10-04T12:16:47,1601676955.0523238,2020-10-03T01:15:55
1601803021,368749,0,0,0,0,0,0,0,0,0,0,3104341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,198,20,0,2020-10-04T12:17:01,1601676969.160521,2020-10-03T01:16:09
1601803050,901104,0,0,0,0,0,0,0,0,0,0,3134341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,25,20,0,2020-10-04T12:17:30,1601676998.7257879,2020-10-03T01:16:38
1601803063,697979,0,0,0,0,0,0,0,0,0,0,3147341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,106,20,0,2020-10-04T12:17:43,1601677013.6542048,2020-10-03T01:16:53
1601803078,463605,0,0,0,0,0,0,0,0,0,0,3162341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,182,20,0,2020-10-04T12:17:58,1601677026.886544,2020-10-03T01:17:06
1601803092,244854,0,0,0,0,0,0,0,0,0,0,3176341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,1,20,0,2020-10-04T12:18:12,1601677041.480044,2020-10-03T01:17:21
1601803105,41733,0,0,0,0,0,0,0,0,0,0,3189341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127217,78,20,0,2020-10-04T12:18:25,1601677055.421108,2020-10-03T01:17:35
1601803119,807354,0,0,0,0,0,0,0,0,0,0,3204341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,158,20,0,2020-10-04T12:18:39,1601677069.562104,2020-10-03T01:17:49
1601803135,557355,0,0,0,0,0,0,0,0,0,0,3220341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,240,20,0,2020-10-04T12:18:55,1601677084.5270848,2020-10-03T01:18:04
1601803147,369854,0,0,0,0,0,0,0,0,0,0,3232341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,57,20,0,2020-10-04T12:19:07,1601677097.0020719,2020-10-03T01:18:17
1601803159,182354,0,0,0,0,0,0,0,0,0,0,3244341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,126,20,0,2020-10-04T12:19:19,1601677109.285593,2020-10-03T01:18:29
1601803171,979233,0,0,0,0,0,0,0,0,0,0,3257341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,194,20,0,2020-10-04T12:19:31,1601677122.179349,2020-10-03T01:18:42
1601803183,791733,0,0,0,0,0,0,0,0,0,0,3269341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,9,20,0,2020-10-04T12:19:43,1601677134.2015119,2020-10-03T01:18:54
1601803195,604233,0,0,0,0,0,0,0,0,0,0,3281341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,82,20,0,2020-10-04T12:19:55,1601677146.89354,2020-10-03T01:19:06
1601803208,401105,0,0,0,0,0,0,0,0,0,0,3294341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,153,20,0,2020-10-04T12:20:08,1601677158.886528,2020-10-03T01:19:18
1601803220,213604,0,0,0,0,0,0,0,0,0,0,3306341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,224,20,0,2020-10-04T12:20:20,1601677171.282184,2020-10-03T01:19:31
1601803232,26104,0,0,0,0,0,0,0,0,0,0,3318341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,37,20,0,2020-10-04T12:20:32,1601677183.415977,2020-10-03T01:19:43
1601803243,838604,0,0,0,0,0,0,0,0,0,0,3330341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,106,20,0,2020-10-04T12:20:43,1601677195.883477,2020-10-03T01:19:55
1601803268,447983,0,0,0,0,0,0,0,0,0,0,3355341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,242,20,0,2020-10-04T12:21:08,1601677220.404669,2020-10-03T01:20:20
1601803293,57355,0,0,0,0,0,0,0,0,0,0,3380341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,129,20,0,2020-10-04T12:21:33,1601677245.332957,2020-10-03T01:20:45
1601803305,854233,0,0,0,0,0,0,0,0,0,0,3393341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127217,201,20,0,2020-10-04T12:21:45,1601677258.076632,2020-10-03T01:20:58
1601803317,666729,0,0,0,0,0,0,0,0,0,0,3405341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,18,20,0,2020-10-04T12:21:57,1601677270.6423209,2020-10-03T01:21:10
1601803330,463600,0,0,0,0,0,0,0,0,0,0,3418341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,90,20,0,2020-10-04T12:22:10,1601677283.165644,2020-10-03T01:21:23
1601803343,260483,0,0,0,0,0,0,0,0,0,0,3431341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,163,20,0,2020-10-04T12:22:23,1601677296.1660368,2020-10-03T01:21:36
1601803356,57354,0,0,0,0,0,0,0,0,0,0,3444341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,235,20,0,2020-10-04T12:22:36,1601677309.022572,2020-10-03T01:21:49
1601803367,869855,0,0,0,0,0,0,0,0,0,0,3456341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,50,20,0,2020-10-04T12:22:47,1601677321.349557,2020-10-03T01:22:01
1601803380,666733,0,0,0,0,0,0,0,0,0,0,3469341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257777,122,20,0,2020-10-04T12:23:00,1601677334.287984,2020-10-03T01:22:14
1601803393,463604,0,0,0,0,0,0,0,0,0,0,3482341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,194,20,0,2020-10-04T12:23:13,1601677347.641677,2020-10-03T01:22:27
1601803406,260479,0,0,0,0,0,0,0,0,0,0,3495341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,12,20,0,2020-10-04T12:23:26,1601677360.288816,2020-10-03T01:22:40
1601803419,57350,0,0,0,0,0,0,0,0,0,0,3508341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,87,20,0,2020-10-04T12:23:39,1601677373.176945,2020-10-03T01:22:53
1601803431,854233,0,0,0,0,0,0,0,0,0,0,3521341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,161,20,0,2020-10-04T12:23:51,1601677386.1121569,2020-10-03T01:23:06
1601803444,651100,0,0,0,0,0,0,0,0,0,0,3534341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,232,20,0,2020-10-04T12:24:04,1601677398.8651328,2020-10-03T01:23:18
1601803456,463600,0,0,0,0,0,0,0,0,0,0,3546341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257777,46,20,0,2020-10-04T12:24:16,1601677411.296496,2020-10-03T01:23:31
1601803481,72983,0,0,0,0,0,0,0,0,0,0,3571341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,195,20,0,2020-10-04T12:24:41,1601677436.769729,2020-10-03T01:23:56
1601803493,869851,0,0,0,0,0,0,0,0,0,0,3584341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,14,20,0,2020-10-04T12:24:53,1601677449.487752,2020-10-03T01:24:09
1601803521,432354,0,0,0,0,0,0,0,0,0,0,3612341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250097,162,20,0,2020-10-04T12:25:21,1601677476.7249238,2020-10-03T01:24:36
1601803535,213604,0,0,0,0,0,0,0,0,0,0,3626341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,232,20,0,2020-10-04T12:25:35,1601677490.6611118,2020-10-03T01:24:50
1601803547,26104,0,0,0,0,0,0,0,0,0,0,3638341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,52,20,0,2020-10-04T12:25:47,1601677503.7414489,2020-10-03T01:25:03
1601803559,822983,0,0,0,0,0,0,0,0,0,0,3651341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250097,123,20,0,2020-10-04T12:25:59,1601677516.2197409,2020-10-03T01:25:16
1601803571,635484,0,0,0,0,0,0,0,0,0,0,3663341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250097,195,20,0,2020-10-04T12:26:11,1601677528.8341238,2020-10-03T01:25:28
1601803586,401104,0,0,0,0,0,0,0,0,0,0,3678341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,8,20,0,2020-10-04T12:26:26,1601677542.559012,2020-10-03T01:25:42
1601803598,213604,0,0,0,0,0,0,0,0,0,0,3690341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,78,20,0,2020-10-04T12:26:38,1601677554.857065,2020-10-03T01:25:54
1601803611,994855,0,0,0,0,0,0,0,0,0,0,3704341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216177,153,20,0,2020-10-04T12:26:51,1601677568.7268288,2020-10-03T01:26:08
1601803637,588604,0,0,0,0,0,0,0,0,0,0,3730341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250097,28,20,0,2020-10-04T12:27:17,1601677595.582952,2020-10-03T01:26:35
1601803652,354229,0,0,0,0,0,0,0,0,0,0,3745341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,100,20,0,2020-10-04T12:27:32,1601677610.1312718,2020-10-03T01:26:50
1601803667,119854,0,0,0,0,0,0,0,0,0,0,3760341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,176,20,0,2020-10-04T12:27:47,1601677624.4752,2020-10-03T01:27:04
1601803680,901100,0,0,0,0,0,0,0,0,0,0,3774341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250097,251,20,0,2020-10-04T12:28:00,1601677638.664952,2020-10-03T01:27:18
1601803693,697979,0,0,0,0,0,0,0,0,0,0,3787341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346737,71,20,0,2020-10-04T12:28:13,1601677652.429684,2020-10-03T01:27:32
