time_s,time_us,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601805212,145000,0.000457763671875,6.748000144958496,173,12,0,2020-10-04T12:53:32,1601679158.6499488,2020-10-03T01:52:38
1601805221,695000,0.000457763671875,6.736000061035156,215,12,0,2020-10-04T12:53:41,1601679167.9752889,2020-10-03T01:52:47
1601805229,334000,0.000457763671875,6.728000164031982,3,12,0,2020-10-04T12:53:49,1601679176.2509198,2020-10-03T01:52:56
1601805237,299000,0.00054931640625,6.599999904632568,42,12,0,2020-10-04T12:53:57,1601679183.4035718,2020-10-03T01:53:03
1601805246,845000,0.00054931640625,6.51200008392334,91,12,0,2020-10-04T12:54:06,1601679193.033932,2020-10-03T01:53:13
1601805254,482000,0.000457763671875,6.579999923706055,133,12,0,2020-10-04T12:54:14,1601679201.6968808,2020-10-03T01:53:21
1601805264,29000,0.00054931640625,6.644000053405762,178,12,0,2020-10-04T12:54:24,1601679211.18486,2020-10-03T01:53:31
1601805272,721000,0.000457763671875,6.74399995803833,224,12,0,2020-10-04T12:54:32,1601679219.920421,2020-10-03T01:53:39
1601805281,311000,0.000701904296875,6.6519999504089355,14,12,0,2020-10-04T12:54:41,1601679228.610668,2020-10-03T01:53:48
1601805288,947000,0.000457763671875,6.860000133514404,63,12,0,2020-10-04T12:54:48,1601679238.400013,2020-10-03T01:53:58
1601805299,871000,0.00067138671875,6.771999835968018,107,12,0,2020-10-04T12:54:59,1601679246.4735758,2020-10-03T01:54:06
1601805307,507000,0.000457763671875,6.803999900817871,150,12,0,2020-10-04T12:55:07,1601679256.2832649,2020-10-03T01:54:16
1601805315,143000,0.00067138671875,6.668000221252441,185,12,0,2020-10-04T12:55:15,1601679263.243176,2020-10-03T01:54:23
1601805323,734000,0.000457763671875,6.796000003814697,215,12,0,2020-10-04T12:55:23,1601679269.1636329,2020-10-03T01:54:29
1601805585,422000,0.000457763671875,6.915999889373779,5,12,0,2020-10-04T12:59:45,1601679284.3372009,2020-10-03T01:54:44
1601805598,782000,0.000457763671875,6.723999977111816,48,12,0,2020-10-04T12:59:58,1601679297.791149,2020-10-03T01:54:57
1601805367,919000,0.000457763671875,6.915999889373779,85,12,0,2020-10-04T12:56:07,1601679314.952405,2020-10-03T01:55:14
1601805382,231000,0.000701904296875,6.831999778747559,134,12,0,2020-10-04T12:56:22,1601679332.562048,2020-10-03T01:55:32
1601805400,573000,0.000457763671875,6.932000160217285,174,12,0,2020-10-04T12:56:40,1601679346.5279999,2020-10-03T01:55:46
1601805412,976000,0.000457763671875,6.935999870300293,218,12,0,2020-10-04T12:56:52,1601679360.4984438,2020-10-03T01:56:00
1601805431,339000,0.00048828125,7.0279998779296875,7,12,0,2020-10-04T12:57:11,1601679378.0289478,2020-10-03T01:56:18
1601805463,6000,0.00048828125,7.035999774932861,96,12,0,2020-10-04T12:57:43,1601679409.068385,2020-10-03T01:56:49
1601805475,407000,0.000457763671875,6.964000225067139,141,12,0,2020-10-04T12:57:55,1601679423.385069,2020-10-03T01:57:03
1601805494,744000,0.000762939453125,6.915999889373779,187,12,0,2020-10-04T12:58:14,1601679440.9217598,2020-10-03T01:57:20
1601805507,143000,0.000457763671875,7.039999961853027,238,12,0,2020-10-04T12:58:27,1601679457.775292,2020-10-03T01:57:37
1601805538,821000,0.00048828125,7.047999858856201,40,12,0,2020-10-04T12:58:58,1601679486.674037,2020-10-03T01:58:06
1601805558,154000,0.00048828125,7.056000232696533,84,12,0,2020-10-04T12:59:18,1601679503.842821,2020-10-03T01:58:23
1601805570,547000,0.00048828125,7.056000232696533,121,12,0,2020-10-04T12:59:30,1601679518.206485,2020-10-03T01:58:38
1601805588,905000,0.000457763671875,7.056000232696533,161,12,0,2020-10-04T12:59:48,1601679535.417932,2020-10-03T01:58:55
1601805602,251000,0.00048828125,7.059999942779541,207,12,0,2020-10-04T13:00:02,1601679549.4802759,2020-10-03T01:59:09
1601805633,943000,0.00048828125,7.067999839782715,26,12,0,2020-10-04T13:00:33,1601679581.2301838,2020-10-03T01:59:41
1601805647,558000,0.00048828125,7.067999839782715,68,12,0,2020-10-04T13:00:47,1601679598.320457,2020-10-03T01:59:58
1601805664,717000,0.00048828125,7.072000026702881,102,12,0,2020-10-04T13:01:04,1601679612.2927198,2020-10-03T02:00:12
1601805696,423000,0.00048828125,7.076000213623047,174,12,0,2020-10-04T13:01:36,1601679644.194172,2020-10-03T02:00:44
1601805710,983000,0.00048828125,7.076000213623047,213,12,0,2020-10-04T13:01:50,1601679658.059181,2020-10-03T02:00:58
1601805742,696000,0.000762939453125,7.019999980926514,21,12,0,2020-10-04T13:02:22,1601679689.0041358,2020-10-03T02:01:29
1601805761,59000,0.00048828125,7.079999923706055,66,12,0,2020-10-04T13:02:41,1601679706.693408,2020-10-03T02:01:46
1601805773,449000,0.00048828125,7.084000110626221,113,12,0,2020-10-04T13:02:53,1601679720.8321528,2020-10-03T02:02:00
1601805791,829000,0.000457763671875,7.0879998207092285,142,12,0,2020-10-04T13:03:11,1601679737.033536,2020-10-03T02:02:17
1601805868,649000,0.000457763671875,7.039999961853027,57,12,0,2020-10-04T13:04:28,1601679815.614492,2020-10-03T02:03:35
1601805900,361000,0.000457763671875,6.892000198364258,109,12,0,2020-10-04T13:05:00,1601679847.411916,2020-10-03T02:04:07
1601805918,737000,0.000457763671875,6.76800012588501,146,12,0,2020-10-04T13:05:18,1601679864.351744,2020-10-03T02:04:24
1601805931,125000,0.000457763671875,6.751999855041504,184,12,0,2020-10-04T13:05:31,1601679878.6323528,2020-10-03T02:04:38
1601805950,428000,0.000457763671875,6.739999771118164,210,12,0,2020-10-04T13:05:50,1601679895.520932,2020-10-03T02:04:55
1601805962,816000,0.000457763671875,6.748000144958496,228,12,0,2020-10-04T13:06:02,1601679910.0755448,2020-10-03T02:05:10
1601805981,208000,0.000457763671875,6.664000034332275,0,12,0,2020-10-04T13:06:21,1601679926.205973,2020-10-03T02:05:26
1601805994,547000,0.000457763671875,6.671999931335449,48,12,0,2020-10-04T13:06:34,1601679941.4463289,2020-10-03T02:05:41
1601806012,893000,0.000457763671875,6.659999847412109,84,12,0,2020-10-04T13:06:52,1601679958.120909,2020-10-03T02:05:58
1601806039,862000,0.000457763671875,6.656000137329102,113,12,0,2020-10-04T13:07:19,1601679986.727084,2020-10-03T02:06:26
1601806057,20000,0.000457763671875,6.664000034332275,131,12,0,2020-10-04T13:07:37,1601680004.224933,2020-10-03T02:06:44
1601806087,779000,0.000457763671875,6.671999931335449,142,12,0,2020-10-04T13:08:07,1601680035.216529,2020-10-03T02:07:15
1601806106,129000,0.000457763671875,6.671999931335449,162,12,0,2020-10-04T13:08:26,1601680053.063381,2020-10-03T02:07:33
1601806119,483000,0.000457763671875,6.679999828338623,208,12,0,2020-10-04T13:08:39,1601680066.815212,2020-10-03T02:07:46
1601806138,794000,0.000457763671875,6.751999855041504,255,12,0,2020-10-04T13:08:58,1601680083.7049,2020-10-03T02:08:03
1601806151,198000,0.000457763671875,6.760000228881836,47,12,0,2020-10-04T13:09:11,1601680098.649608,2020-10-03T02:08:18
1601806169,543000,0.000457763671875,6.74399995803833,93,12,0,2020-10-04T13:09:29,1601680115.829829,2020-10-03T02:08:35
1601806182,907000,0.000457763671875,6.751999855041504,137,12,0,2020-10-04T13:09:42,1601680129.105773,2020-10-03T02:08:49
1601806200,256000,0.000457763671875,6.760000228881836,183,12,0,2020-10-04T13:10:00,1601680146.932313,2020-10-03T02:09:06
1601806213,627000,0.000457763671875,6.723999977111816,226,12,0,2020-10-04T13:10:13,1601680161.049172,2020-10-03T02:09:21
1601806228,172000,0.000457763671875,6.708000183105469,15,12,0,2020-10-04T13:10:28,1601680174.7134519,2020-10-03T02:09:34
1601806245,376000,0.000457763671875,6.668000221252441,65,12,0,2020-10-04T13:10:45,1601680192.513332,2020-10-03T02:09:52
1601806263,695000,0.000457763671875,6.656000137329102,115,12,0,2020-10-04T13:11:03,1601680210.198205,2020-10-03T02:10:10
1601806276,129000,0.000457763671875,6.659999847412109,158,12,0,2020-10-04T13:11:16,1601680223.646396,2020-10-03T02:10:23
1601806295,397000,0.000457763671875,6.627999782562256,203,12,0,2020-10-04T13:11:35,1601680240.511137,2020-10-03T02:10:40
1601806307,839000,0.000457763671875,6.624000072479248,246,12,0,2020-10-04T13:11:47,1601680255.230845,2020-10-03T02:10:55
1601806327,88000,0.000457763671875,6.607999801635742,35,12,0,2020-10-04T13:12:07,1601680272.758441,2020-10-03T02:11:12
1601806339,540000,0.000457763671875,6.584000110626221,82,12,0,2020-10-04T13:12:19,1601680286.655856,2020-10-03T02:11:26
1601806357,833000,0.000457763671875,6.579999923706055,129,12,0,2020-10-04T13:12:37,1601680304.018024,2020-10-03T02:11:44
1601806371,252000,0.000457763671875,6.5879998207092285,177,12,0,2020-10-04T13:12:51,1601680317.8924398,2020-10-03T02:11:57
1601806388,558000,0.000457763671875,6.636000156402588,222,12,0,2020-10-04T13:13:08,1601680335.258409,2020-10-03T02:12:15
1601806402,943000,0.000457763671875,6.636000156402588,9,12,0,2020-10-04T13:13:22,1601680348.9787319,2020-10-03T02:12:28
1601806416,423000,0.000457763671875,6.619999885559082,54,12,0,2020-10-04T13:13:36,1601680363.477417,2020-10-03T02:12:43
1601806433,697000,0.000457763671875,6.599999904632568,102,12,0,2020-10-04T13:13:53,1601680381.20044,2020-10-03T02:13:01
1601806452,909000,0.000457763671875,6.584000110626221,146,12,0,2020-10-04T13:14:12,1601680398.206089,2020-10-03T02:13:18
1601806465,397000,0.000457763671875,6.584000110626221,193,12,0,2020-10-04T13:14:25,1601680412.57632,2020-10-03T02:13:32
1601806483,650000,0.000457763671875,6.564000129699707,238,12,0,2020-10-04T13:14:43,1601680429.043848,2020-10-03T02:13:49
1601806497,111000,0.00054931640625,6.519999980926514,25,12,0,2020-10-04T13:14:57,1601680443.646821,2020-10-03T02:14:03
1601806510,300000,0.00042724609375,6.5320000648498535,67,12,0,2020-10-04T13:15:10,1601680457.278137,2020-10-03T02:14:17
1601806523,776000,0.000457763671875,6.495999813079834,104,12,0,2020-10-04T13:15:23,1601680469.8753,2020-10-03T02:14:29
1601806532,443000,0.000457763671875,6.484000205993652,142,12,0,2020-10-04T13:15:32,1601680483.294057,2020-10-03T02:14:43
1601806550,177000,0.000457763671875,6.480000019073486,186,12,0,2020-10-04T13:15:50,1601680497.716148,2020-10-03T02:14:57
1601806558,855000,0.000457763671875,6.455999851226807,226,12,0,2020-10-04T13:15:58,1601680509.4796329,2020-10-03T02:15:09
1601806514,652000,0.000457763671875,6.415999889373779,13,12,0,2020-10-04T13:15:14,1601680523.989416,2020-10-03T02:15:23
1601806523,341000,0.00042724609375,6.4120001792907715,51,12,0,2020-10-04T13:15:23,1601680533.3072689,2020-10-03T02:15:33
1601806536,199000,0.00042724609375,6.388000011444092,96,12,0,2020-10-04T13:15:36,1601680549.381516,2020-10-03T02:15:49
1601806549,722000,0.000457763671875,6.355999946594238,136,12,0,2020-10-04T13:15:49,1601680559.657781,2020-10-03T02:15:59
1601806514,72000,0.000762939453125,6.136000156402588,216,12,0,2020-10-04T13:15:14,1601680586.3266518,2020-10-03T02:16:26
1601806526,641000,0.00042724609375,6.296000003814697,1,12,0,2020-10-04T13:15:26,1601680599.27258,2020-10-03T02:16:39
1601806539,464000,0.00042724609375,6.271999835968018,40,12,0,2020-10-04T13:15:39,1601680612.6811838,2020-10-03T02:16:52
1601806552,39000,0.000457763671875,6.251999855041504,78,12,0,2020-10-04T13:15:52,1601680625.6370199,2020-10-03T02:17:05
1601806503,802000,0.00042724609375,6.223999977111816,116,12,0,2020-10-04T13:15:03,1601680638.882201,2020-10-03T02:17:18
1601806516,379000,0.000396728515625,6.188000202178955,157,12,0,2020-10-04T13:15:16,1601680652.447669,2020-10-03T02:17:32
1601806529,927000,0.000396728515625,6.168000221252441,199,12,0,2020-10-04T13:15:29,1601680665.631217,2020-10-03T02:17:45
1601806543,703000,0.000457763671875,6.139999866485596,240,12,0,2020-10-04T13:15:43,1601680679.761508,2020-10-03T02:17:59
1601806552,414000,0.00042724609375,6.124000072479248,24,12,0,2020-10-04T13:15:52,1601680691.8885999,2020-10-03T02:18:11
1601806508,76000,0.000396728515625,6.079999923706055,67,12,0,2020-10-04T13:15:08,1601680705.862032,2020-10-03T02:18:25
1601806516,783000,0.000396728515625,6.035999774932861,106,12,0,2020-10-04T13:15:16,1601680719.1300879,2020-10-03T02:18:39
1601806533,461000,0.000396728515625,6.01200008392334,150,12,0,2020-10-04T13:15:33,1601680732.647789,2020-10-03T02:18:52
1601806507,412000,0.000396728515625,5.97599983215332,4,12,0,2020-10-04T13:15:07,1601680768.645148,2020-10-03T02:19:28
1601806520,33000,0.000396728515625,5.940000057220459,44,12,0,2020-10-04T13:15:20,1601680781.707789,2020-10-03T02:19:41
1601806532,859000,0.000396728515625,5.923999786376953,81,12,0,2020-10-04T13:15:32,1601680794.6667159,2020-10-03T02:19:54
1601806545,417000,0.000396728515625,5.9120001792907715,124,12,0,2020-10-04T13:15:45,1601680808.2344608,2020-10-03T02:20:08
1601806511,611000,0.000396728515625,5.863999843597412,195,12,0,2020-10-04T13:15:11,1601680839.387333,2020-10-03T02:20:39
1601806910,695000,0.000396728515625,5.860000133514404,242,12,0,2020-10-04T13:21:50,1601680855.720856,2020-10-03T02:20:55
1601806923,232000,0.000396728515625,5.835999965667725,36,12,0,2020-10-04T13:22:03,1601680870.6418529,2020-10-03T02:21:10
1601806942,465000,0.000396728515625,5.823999881744385,81,12,0,2020-10-04T13:22:22,1601680888.380797,2020-10-03T02:21:28
1601806954,991000,0.000396728515625,5.791999816894531,125,12,0,2020-10-04T13:22:34,1601680902.213953,2020-10-03T02:21:42
1601806973,181000,0.0003662109375,5.788000106811523,170,12,0,2020-10-04T13:22:53,1601680919.1195319,2020-10-03T02:21:59
1601806986,658000,0.0003662109375,5.788000106811523,214,12,0,2020-10-04T13:23:06,1601680933.780381,2020-10-03T02:22:13
1601807005,819000,0.000396728515625,5.760000228881836,3,12,0,2020-10-04T13:23:25,1601680951.3471088,2020-10-03T02:22:31
1601807019,283000,0.0003662109375,5.75600004196167,50,12,0,2020-10-04T13:23:39,1601680966.097853,2020-10-03T02:22:46
1601807032,692000,0.000396728515625,5.760000228881836,93,12,0,2020-10-04T13:23:52,1601680982.272388,2020-10-03T02:23:02
1601807049,991000,0.000396728515625,5.739999771118164,143,12,0,2020-10-04T13:24:09,1601680997.267705,2020-10-03T02:23:17
1601807064,381000,0.0003662109375,5.739999771118164,184,12,0,2020-10-04T13:24:24,1601681014.6342719,2020-10-03T02:23:34
1601807081,664000,0.0003662109375,5.763999938964844,227,12,0,2020-10-04T13:24:41,1601681028.1591809,2020-10-03T02:23:48
1601807099,903000,0.0003662109375,5.74399995803833,16,12,0,2020-10-04T13:24:59,1601681045.960312,2020-10-03T02:24:05
1601807113,331000,0.0003662109375,5.760000228881836,60,12,0,2020-10-04T13:25:13,1601681060.181016,2020-10-03T02:24:20
1601807130,628000,0.0003662109375,5.760000228881836,107,12,0,2020-10-04T13:25:30,1601681077.632861,2020-10-03T02:24:37
1601807144,44000,0.000396728515625,5.783999919891357,150,12,0,2020-10-04T13:25:44,1601681091.1953728,2020-10-03T02:24:51
1601807162,316000,0.0003662109375,5.78000020980835,197,12,0,2020-10-04T13:26:02,1601681108.707233,2020-10-03T02:25:08
1601807175,719000,0.000396728515625,5.808000087738037,242,12,0,2020-10-04T13:26:15,1601681122.879561,2020-10-03T02:25:22
1601807194,5000,0.000396728515625,5.828000068664551,31,12,0,2020-10-04T13:26:34,1601681139.74592,2020-10-03T02:25:39
1601807225,698000,0.000396728515625,5.892000198364258,118,12,0,2020-10-04T13:27:05,1601681171.17794,2020-10-03T02:26:11
1601807238,129000,0.000396728515625,5.9039998054504395,161,12,0,2020-10-04T13:27:18,1601681185.752709,2020-10-03T02:26:25
1601807256,286000,0.00042724609375,5.920000076293945,205,12,0,2020-10-04T13:27:36,1601681203.4160519,2020-10-03T02:26:43
1601807269,664000,0.000396728515625,5.943999767303467,248,12,0,2020-10-04T13:27:49,1601681217.299712,2020-10-03T02:26:57
1601807288,129000,0.000396728515625,5.995999813079834,37,12,0,2020-10-04T13:28:08,1601681233.972,2020-10-03T02:27:13
1601807301,500000,0.000396728515625,6.015999794006348,83,12,0,2020-10-04T13:28:21,1601681248.5715919,2020-10-03T02:27:28
1601807319,833000,0.00042724609375,6.052000045776367,128,12,0,2020-10-04T13:28:39,1601681266.1186118,2020-10-03T02:27:46
1601807333,196000,0.00042724609375,6.084000110626221,173,12,0,2020-10-04T13:28:53,1601681280.7412648,2020-10-03T02:28:00
1601807347,708000,0.00042724609375,6.131999969482422,215,12,0,2020-10-04T13:29:07,1601681294.175648,2020-10-03T02:28:14
1601807364,879000,0.000457763671875,6.420000076293945,9,12,0,2020-10-04T13:29:24,1601681311.758209,2020-10-03T02:28:31
1601807378,457000,0.000457763671875,6.4720001220703125,56,12,0,2020-10-04T13:29:38,1601681325.6243079,2020-10-03T02:28:45
1601807396,570000,0.000457763671875,6.664000034332275,102,12,0,2020-10-04T13:29:56,1601681343.456436,2020-10-03T02:29:03
1601807410,158000,0.000457763671875,6.688000202178955,149,12,0,2020-10-04T13:30:10,1601681357.20292,2020-10-03T02:29:17
1601807427,310000,0.000457763671875,6.723999977111816,195,12,0,2020-10-04T13:30:27,1601681374.523237,2020-10-03T02:29:34
1601807441,855000,0.000457763671875,6.74399995803833,241,12,0,2020-10-04T13:30:41,1601681388.610385,2020-10-03T02:29:48
1601807458,999000,0.000457763671875,6.771999835968018,34,12,0,2020-10-04T13:30:58,1601681406.183241,2020-10-03T02:30:06
1601807471,680000,0.000457763671875,6.760000228881836,77,12,0,2020-10-04T13:31:11,1601681417.9802399,2020-10-03T02:30:17
1601807481,203000,0.00054931640625,6.668000221252441,125,12,0,2020-10-04T13:31:21,1601681426.96154,2020-10-03T02:30:26
1601807488,820000,0.000457763671875,6.760000228881836,170,12,0,2020-10-04T13:31:28,1601681435.019189,2020-10-03T02:30:35
1601807497,686000,0.000457763671875,6.796000003814697,213,12,0,2020-10-04T13:31:37,1601681443.610128,2020-10-03T02:30:43
1601807507,206000,0.00054931640625,6.723999977111816,4,12,0,2020-10-04T13:31:47,1601681453.2549,2020-10-03T02:30:53
1601807523,387000,0.000640869140625,6.711999893188477,96,12,0,2020-10-04T13:32:03,1601681470.976773,2020-10-03T02:31:10
1601807531,318000,0.000701904296875,6.716000080108643,141,12,0,2020-10-04T13:32:11,1601681478.176661,2020-10-03T02:31:18
1601807540,835000,0.000701904296875,6.73199987411499,188,12,0,2020-10-04T13:32:20,1601681487.256177,2020-10-03T02:31:27
1601807548,447000,0.000640869140625,6.739999771118164,232,12,0,2020-10-04T13:32:28,1601681496.035481,2020-10-03T02:31:36
1601807559,228000,0.000457763671875,6.751999855041504,22,12,0,2020-10-04T13:32:39,1601681505.536525,2020-10-03T02:31:45
1601807566,841000,0.000732421875,6.75600004196167,67,12,0,2020-10-04T13:32:46,1601681513.954948,2020-10-03T02:31:53
1601807574,454000,0.000457763671875,6.860000133514404,109,12,0,2020-10-04T13:32:54,1601681522.733193,2020-10-03T02:32:02
1601807583,969000,0.000701904296875,6.76800012588501,155,12,0,2020-10-04T13:33:03,1601681531.372844,2020-10-03T02:32:11
1601807592,857000,0.000457763671875,6.855999946594238,202,12,0,2020-10-04T13:33:12,1601681539.086144,2020-10-03T02:32:19
1601807601,420000,0.000518798828125,6.791999816894531,246,12,0,2020-10-04T13:33:21,1601681548.440981,2020-10-03T02:32:28
1601807609,32000,0.00048828125,6.868000030517578,34,12,0,2020-10-04T13:33:29,1601681556.954768,2020-10-03T02:32:36
1601807617,591000,0.000518798828125,6.808000087738037,82,12,0,2020-10-04T13:33:37,1601681565.7632399,2020-10-03T02:32:45
1601807628,280000,0.000518798828125,6.811999797821045,131,12,0,2020-10-04T13:33:48,1601681575.302733,2020-10-03T02:32:55
1601807635,889000,0.000732421875,6.808000087738037,178,12,0,2020-10-04T13:33:55,1601681582.855237,2020-10-03T02:33:02
1601807643,497000,0.000457763671875,6.880000114440918,225,12,0,2020-10-04T13:34:03,1601681592.667533,2020-10-03T02:33:12
1601807654,415000,0.000457763671875,6.9079999923706055,15,12,0,2020-10-04T13:34:14,1601681600.741145,2020-10-03T02:33:20
1601807662,25000,0.000457763671875,6.900000095367432,59,12,0,2020-10-04T13:34:22,1601681609.145985,2020-10-03T02:33:29
1601807671,536000,0.000457763671875,6.9079999923706055,103,12,0,2020-10-04T13:34:31,1601681617.4771478,2020-10-03T02:33:37
1601807679,146000,0.000701904296875,6.840000152587891,150,12,0,2020-10-04T13:34:39,1601681626.541168,2020-10-03T02:33:46
1601807689,955000,0.00067138671875,6.8480000495910645,198,12,0,2020-10-04T13:34:49,1601681635.278832,2020-10-03T02:33:55
1601807696,614000,0.00067138671875,6.8480000495910645,242,12,0,2020-10-04T13:34:56,1601681643.959281,2020-10-03T02:34:03
1601807705,174000,0.000457763671875,6.935999870300293,21,12,0,2020-10-04T13:35:05,1601681652.127245,2020-10-03T02:34:12
1601807715,985000,0.000457763671875,6.935999870300293,70,12,0,2020-10-04T13:35:15,1601681661.8190808,2020-10-03T02:34:21
1601807722,643000,0.000518798828125,6.872000217437744,116,12,0,2020-10-04T13:35:22,1601681669.719148,2020-10-03T02:34:29
1601807733,106000,0.000457763671875,6.9120001792907715,163,12,0,2020-10-04T13:35:33,1601681679.214228,2020-10-03T02:34:39
1601807739,764000,0.00054931640625,6.888000011444092,208,12,0,2020-10-04T13:35:39,1601681687.739688,2020-10-03T02:34:47
1601807748,678000,0.00048828125,6.888000011444092,252,12,0,2020-10-04T13:35:48,1601681696.7286918,2020-10-03T02:34:56
1601807758,189000,0.00048828125,6.947999954223633,42,12,0,2020-10-04T13:35:58,1601681705.4379609,2020-10-03T02:35:05
1601807765,798000,0.000518798828125,6.895999908447266,84,12,0,2020-10-04T13:36:05,1601681713.160249,2020-10-03T02:35:13
1601807776,622000,0.00067138671875,6.895999908447266,131,12,0,2020-10-04T13:36:16,1601681723.1384559,2020-10-03T02:35:23
1601807784,230000,0.000640869140625,6.9039998054504395,176,12,0,2020-10-04T13:36:24,1601681731.2798638,2020-10-03T02:35:31
1601807793,742000,0.000640869140625,6.9079999923706055,222,12,0,2020-10-04T13:36:33,1601681739.665216,2020-10-03T02:35:39
