time_s,time_us,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800055,275000,21.332908898448135,102020.11764956862,38.35245124931515,0.0,43,13,0,2020-10-04T11:27:35,1601673983.7891,2020-10-03T00:26:23
1601800072,275000,21.616220704486317,102023.30697705413,37.69320093029819,0.0,93,13,0,2020-10-04T11:27:52,1601674001.8064768,2020-10-03T00:26:41
1601800086,424000,21.703320122320385,102023.20347490374,36.73745708324737,0.0,134,13,0,2020-10-04T11:28:06,1601674015.2761278,2020-10-03T00:26:55
1601800104,424000,21.695982072860737,102018.59405630143,37.28502536019219,0.0,178,13,0,2020-10-04T11:28:24,1601674032.349581,2020-10-03T00:27:12
1601800118,712000,21.872095425879547,102024.36914608993,37.30119377531149,0.0,222,13,0,2020-10-04T11:28:38,1601674047.409345,2020-10-03T00:27:27
1601800136,712000,22.060651954128936,102033.90440631859,38.080758452957646,0.0,16,13,0,2020-10-04T11:28:56,1601674065.818244,2020-10-03T00:27:45
1601800149,827000,22.115847087444696,102032.697355892,37.858960234100174,0.0,58,13,0,2020-10-04T11:29:09,1601674079.0702,2020-10-03T00:27:59
1601800168,827000,22.24984697464099,102027.09881338518,36.79682575501438,0.0,104,13,0,2020-10-04T11:29:28,1601674097.5554008,2020-10-03T00:28:17
1601800181,444000,22.339499392093057,102027.09363605565,36.125141537501605,0.0,146,13,0,2020-10-04T11:29:41,1601674110.734108,2020-10-03T00:28:30
1601800199,444000,22.483390114523196,102030.2550148651,36.38628796092448,0.0,197,13,0,2020-10-04T11:29:59,1601674128.975137,2020-10-03T00:28:48
1601800212,64000,22.617709600681337,102025.03738773747,35.56176100263809,0.0,238,13,0,2020-10-04T11:30:12,1601674142.185273,2020-10-03T00:29:02
1601800231,64000,22.85157274980868,102027.40771569713,35.477232884415606,0.0,31,13,0,2020-10-04T11:30:31,1601674160.362648,2020-10-03T00:29:20
1601800243,684000,23.06406012434784,102025.25764276639,35.79615754472996,0.0,76,13,0,2020-10-04T11:30:43,1601674174.540616,2020-10-03T00:29:34
1601800262,307000,23.380239718679604,102027.4821791421,34.938546080075,0.0,123,13,0,2020-10-04T11:31:02,1601674192.5494049,2020-10-03T00:29:52
1601800275,307000,23.53689419973127,102019.65943098516,34.42141472980298,0.0,167,13,0,2020-10-04T11:31:15,1601674205.752188,2020-10-03T00:30:05
1601800292,931000,23.795326834703722,102021.99676621435,34.39420840704432,0.0,218,13,0,2020-10-04T11:31:32,1601674223.7963998,2020-10-03T00:30:23
1601800305,931000,23.97686823047843,102025.79984376537,33.97551873305641,0.0,9,13,0,2020-10-04T11:31:45,1601674240.385177,2020-10-03T00:30:40
1601800324,555000,24.108637523327,102023.12124913475,33.01203547539267,0.0,51,13,0,2020-10-04T11:32:04,1601674255.7113168,2020-10-03T00:30:55
1601800337,555000,24.226687659809453,102025.25334203812,31.97758954925737,0.0,96,13,0,2020-10-04T11:32:17,1601674269.5191169,2020-10-03T00:31:09
1601800356,179000,24.37919590437925,102023.82649087132,31.951012219118414,0.0,142,13,0,2020-10-04T11:32:36,1601674287.793956,2020-10-03T00:31:27
1601800369,179000,24.492460563733765,102024.98782281169,32.40064879977642,0.0,187,13,0,2020-10-04T11:32:49,1601674301.9213688,2020-10-03T00:31:41
1601800386,804000,24.600620470766103,102024.43879137844,33.543110233490346,0.0,231,13,0,2020-10-04T11:33:06,1601674318.852869,2020-10-03T00:31:58
1601800400,804000,24.736857471743225,102020.22955252008,32.91261007556239,0.0,20,13,0,2020-10-04T11:33:20,1601674333.534432,2020-10-03T00:32:13
1601800418,427000,24.86543731385484,102021.75108266664,33.01595346646073,0.0,70,13,0,2020-10-04T11:33:38,1601674351.440552,2020-10-03T00:32:31
1601800432,427000,25.00422717694346,102021.36014808922,33.47162840103606,0.0,116,13,0,2020-10-04T11:33:52,1601674365.739169,2020-10-03T00:32:45
1601800450,47000,25.06229564326286,102022.07128566963,32.565788722819235,0.0,165,13,0,2020-10-04T11:34:10,1601674383.6153169,2020-10-03T00:33:03
1601800464,47000,25.121959436342173,102018.30255517873,32.46472164184528,0.0,207,13,0,2020-10-04T11:34:24,1601674397.410992,2020-10-03T00:33:17
1601800480,669000,24.994655455341217,102018.04754264526,32.267430647063605,0.0,253,13,0,2020-10-04T11:34:40,1601674415.281556,2020-10-03T00:33:35
1601800498,669000,25.09515858319594,102034.6070834849,33.39367793886343,0.0,44,13,0,2020-10-04T11:34:58,1601674432.6678438,2020-10-03T00:33:52
1601800512,291000,25.154822398172474,102039.1604540636,32.699181515880554,0.0,87,13,0,2020-10-04T11:35:12,1601674446.629233,2020-10-03T00:34:06
1601800530,291000,25.247668306963373,102024.2569017929,30.32164813297199,0.0,137,13,0,2020-10-04T11:35:30,1601674464.752876,2020-10-03T00:34:24
1601800542,913000,25.36157218223707,102025.6472594068,30.84251504317976,0.0,180,13,0,2020-10-04T11:35:42,1601674478.267576,2020-10-03T00:34:38
1601800560,913000,25.469095020971896,102020.15006982016,30.551652136483355,0.0,226,13,0,2020-10-04T11:36:00,1601674494.790696,2020-10-03T00:34:54
1601800574,536000,25.46526631233121,102025.15626916758,29.604108947985797,0.0,12,13,0,2020-10-04T11:36:14,1601674509.9374928,2020-10-03T00:35:09
1601800592,536000,25.51440141898386,102016.84160577877,30.368102705133865,0.0,58,13,0,2020-10-04T11:36:32,1601674527.6657128,2020-10-03T00:35:27
1601800606,158000,25.432403236565097,102020.97723504901,29.422490045445777,0.0,102,13,0,2020-10-04T11:36:46,1601674541.949889,2020-10-03T00:35:41
1601800624,158000,25.373696412787194,102023.587731959,29.19448621178275,0.0,153,13,0,2020-10-04T11:37:04,1601674559.721473,2020-10-03T00:35:59
1601800637,780000,25.359976888865845,102018.22127419588,29.153652449173418,0.0,196,13,0,2020-10-04T11:37:17,1601674574.274925,2020-10-03T00:36:14
1601800655,780000,25.454418305404964,102017.17821591784,30.48726800945398,0.0,240,13,0,2020-10-04T11:37:35,1601674592.004024,2020-10-03T00:36:32
1601800669,403000,25.495257867731404,102017.8922342729,29.944765147598403,0.0,29,13,0,2020-10-04T11:37:49,1601674606.394284,2020-10-03T00:36:46
1601800686,403000,25.574384572744226,102019.40391363984,29.777903570890018,0.0,73,13,0,2020-10-04T11:38:06,1601674622.753644,2020-10-03T00:37:02
1601800700,25000,25.555879127404502,102016.83276186786,29.64295811953012,0.0,120,13,0,2020-10-04T11:38:20,1601674637.8625638,2020-10-03T00:37:17
1601800718,25000,25.534502152203732,102021.07296341004,29.42567043478235,0.0,168,13,0,2020-10-04T11:38:38,1601674654.835537,2020-10-03T00:37:34
1601800731,647000,25.54598828749813,102024.20242823397,29.095615828836088,0.0,214,13,0,2020-10-04T11:38:51,1601674669.8322399,2020-10-03T00:37:49
1601800749,647000,25.580765761679164,102020.65686877187,28.788420180815457,0.0,5,13,0,2020-10-04T11:39:09,1601674687.0348039,2020-10-03T00:38:07
1601800763,269000,25.58140388059767,102020.58464346288,28.75895542253232,0.0,52,13,0,2020-10-04T11:39:23,1601674702.316148,2020-10-03T00:38:22
1601800780,891000,25.55938878053712,102018.61741851227,28.347284865129208,0.0,98,13,0,2020-10-04T11:39:40,1601674720.0436518,2020-10-03T00:38:40
1601800794,891000,25.610119236637026,102021.82283372383,28.12785431829946,0.0,143,13,0,2020-10-04T11:39:54,1601674734.3900719,2020-10-03T00:38:54
1601800812,515000,25.577894226602165,102020.16489671504,28.393876009165453,0.0,188,13,0,2020-10-04T11:40:12,1601674751.676908,2020-10-03T00:39:11
1601800826,515000,25.52748284802692,102026.03397108012,28.47778251995137,0.0,235,13,0,2020-10-04T11:40:26,1601674765.999017,2020-10-03T00:39:25
1601800844,137000,25.48855762575995,102028.37749499467,28.967644126239406,0.0,25,13,0,2020-10-04T11:40:44,1601674783.588537,2020-10-03T00:39:43
1601800858,137000,25.411345349696056,102028.89582577655,28.310347659114964,0.0,72,13,0,2020-10-04T11:40:58,1601674797.763444,2020-10-03T00:39:57
1601800875,756000,25.293931768242327,102026.54271591558,28.678706103247073,0.0,114,13,0,2020-10-04T11:41:15,1601674815.3837159,2020-10-03T00:40:15
1601800889,756000,25.173008702621907,102028.40111764114,28.88805081512406,0.0,163,13,0,2020-10-04T11:41:29,1601674830.16418,2020-10-03T00:40:30
1601800906,377000,25.027518370449638,102027.99283923513,29.21556630917645,0.0,208,13,0,2020-10-04T11:41:46,1601674848.029573,2020-10-03T00:40:48
1601800920,377000,24.88649507234188,102028.50113542903,29.819026287096886,0.0,254,13,0,2020-10-04T11:42:00,1601674865.2875888,2020-10-03T00:41:05
1601800934,995000,24.867351655330843,102025.96630663876,29.913566944372647,0.0,42,13,0,2020-10-04T11:42:14,1601674880.296073,2020-10-03T00:41:20
1601800952,995000,24.885537901394127,102023.73534107003,29.389877182404362,0.0,87,13,0,2020-10-04T11:42:32,1601674894.686112,2020-10-03T00:41:34
1601800966,615000,24.849803526666072,102028.46589853293,29.5377908923691,0.0,131,13,0,2020-10-04T11:42:46,1601674911.7082798,2020-10-03T00:41:51
1601800984,615000,24.809283315433483,102026.2727245255,28.48648284485112,0.0,182,13,0,2020-10-04T11:43:04,1601674929.5248408,2020-10-03T00:42:09
1601801002,236000,24.782163499261152,102026.65201102896,29.14571013562212,0.0,227,13,0,2020-10-04T11:43:22,1601674944.743532,2020-10-03T00:42:24
1601801015,236000,24.354947714235664,102028.26933951826,29.873569970667162,0.0,18,13,0,2020-10-04T11:43:35,1601674961.476101,2020-10-03T00:42:41
1601801032,857000,24.17212933414594,102023.24090715968,29.426188783780578,0.0,60,13,0,2020-10-04T11:43:52,1601674975.4780638,2020-10-03T00:42:55
1601801046,857000,23.7793741813148,102017.94172495567,30.433258035329843,0.0,109,13,0,2020-10-04T11:44:06,1601674993.532173,2020-10-03T00:43:13
1601801064,475000,23.776821757036327,102019.89651957239,30.931644726684635,0.0,154,13,0,2020-10-04T11:44:24,1601675007.082653,2020-10-03T00:43:27
1601801082,475000,23.86998529033974,102018.38193038682,30.78882013789426,0.0,204,13,0,2020-10-04T11:44:42,1601675025.7972999,2020-10-03T00:43:45
1601801096,94000,23.960277437375407,102018.07236681502,30.93337515138398,0.0,249,13,0,2020-10-04T11:44:56,1601675039.50932,2020-10-03T00:43:59
1601801113,94000,24.039402785958735,102017.75941330001,31.47705504703916,0.0,39,13,0,2020-10-04T11:45:13,1601675056.536649,2020-10-03T00:44:16
1601801126,716000,24.078646432364827,102016.02071442,30.273622615842545,0.0,90,13,0,2020-10-04T11:45:26,1601675073.645704,2020-10-03T00:44:33
1601801144,716000,24.101618330924815,102016.8322148666,30.39628544266387,0.0,135,13,0,2020-10-04T11:45:44,1601675088.941592,2020-10-03T00:44:48
1601801158,337000,23.918800468067,102012.64042656089,31.04572539158453,0.0,184,13,0,2020-10-04T11:45:58,1601675106.0111089,2020-10-03T00:45:06
1601801177,337000,23.70663011789095,102013.00295700782,31.718552327189727,0.0,226,13,0,2020-10-04T11:46:17,1601675121.640605,2020-10-03T00:45:21
1601801189,957500,23.637395691365235,102013.27991877486,31.69654681251661,0.0,15,13,0,2020-10-04T11:46:29,1601675135.410912,2020-10-03T00:45:35
1601801207,957500,23.489993542240065,102019.59564953923,33.40946337108171,0.0,61,13,0,2020-10-04T11:46:47,1601675153.8219879,2020-10-03T00:45:53
1601801221,578500,23.49031259424885,102015.58000508066,33.35091386482397,0.0,106,13,0,2020-10-04T11:47:01,1601675167.6527438,2020-10-03T00:46:07
1601801239,198500,23.532427469387972,102015.36506548249,33.233098196968875,0.0,155,13,0,2020-10-04T11:47:19,1601675185.241349,2020-10-03T00:46:25
1601801253,198500,23.596556976396823,102014.23715355677,33.0563103460534,0.0,202,13,0,2020-10-04T11:47:33,1601675202.1926289,2020-10-03T00:46:42
1601801270,819500,23.58602824821412,102013.82354362353,31.50427780517737,0.0,247,13,0,2020-10-04T11:47:50,1601675217.118468,2020-10-03T00:46:57
1601801283,819500,23.612509597214466,102016.42117150598,32.452759656526055,0.0,40,13,0,2020-10-04T11:48:03,1601675234.776716,2020-10-03T00:47:14
1601801302,441500,23.716201701807062,102008.65865884357,30.417165449672495,0.0,82,13,0,2020-10-04T11:48:22,1601675249.27186,2020-10-03T00:47:29
1601801316,441500,23.752254677076415,102004.69877544999,30.791509535939635,0.0,129,13,0,2020-10-04T11:48:36,1601675263.271788,2020-10-03T00:47:43
1601801334,489500,23.549656287654237,102008.562550076,29.852614539171757,0.0,173,13,0,2020-10-04T11:48:54,1601675281.584313,2020-10-03T00:48:01
1601801348,489500,23.515198654436812,102009.2094019862,30.222673849849883,0.0,218,13,0,2020-10-04T11:49:08,1601675295.732437,2020-10-03T00:48:15
1601801366,594500,23.462236021827653,102008.8075301174,31.003143818157685,0.0,7,13,0,2020-10-04T11:49:26,1601675313.4912279,2020-10-03T00:48:33
1601801379,594500,23.424587904444003,102008.41711768502,30.98640900251245,0.0,54,13,0,2020-10-04T11:49:39,1601675330.713068,2020-10-03T00:48:50
1601801397,698500,23.506903300272302,102008.50961994237,31.79882232921693,0.0,98,13,0,2020-10-04T11:49:57,1601675344.955597,2020-10-03T00:49:04
1601801411,698500,23.43543566545652,102009.06701190832,32.27460848238919,0.0,145,13,0,2020-10-04T11:50:11,1601675361.627548,2020-10-03T00:49:21
1601801429,806500,23.31323890414933,102007.36832745669,33.25442548649573,0.0,192,13,0,2020-10-04T11:50:29,1601675376.7049959,2020-10-03T00:49:36
1601801443,806500,23.30302926062286,102011.77966117757,32.9795420198826,0.0,235,13,0,2020-10-04T11:50:43,1601675390.774116,2020-10-03T00:49:50
1601801462,911500,23.427459370466476,102005.84930970568,32.84854016467808,0.0,29,13,0,2020-10-04T11:51:02,1601675409.4478729,2020-10-03T00:50:09
1601801475,911500,23.556994489033606,102012.15929275926,33.40248025834224,0.0,74,13,0,2020-10-04T11:51:15,1601675423.583773,2020-10-03T00:50:23
1601801494,16500,23.596876028785324,102009.54047463289,32.92746356601555,0.0,121,13,0,2020-10-04T11:51:34,1601675441.26038,2020-10-03T00:50:41
1601801508,16500,23.62303832851105,102011.35890598489,32.610714842408754,0.0,166,13,0,2020-10-04T11:51:48,1601675455.376088,2020-10-03T00:50:55
1601801526,120500,23.56624700467348,102005.06252690098,33.23251555657127,0.0,214,13,0,2020-10-04T11:52:06,1601675472.763069,2020-10-03T00:51:12
1601801539,120500,23.63962905912724,102010.06929369824,31.473848106712005,0.0,2,13,0,2020-10-04T11:52:19,1601675486.521453,2020-10-03T00:51:26
1601801558,225500,23.477231462820875,101995.35274096992,32.156676824596296,0.0,49,13,0,2020-10-04T11:52:38,1601675504.90166,2020-10-03T00:51:44
1601801571,225500,22.97504508174643,100999.41235954192,30.41701299976251,0.0,93,13,0,2020-10-04T11:52:51,1601675518.4154289,2020-10-03T00:51:58
1601801589,327500,21.86348117772868,99508.74792857302,31.75601922992564,0.0,140,13,0,2020-10-04T11:53:09,1601675536.529681,2020-10-03T00:52:16
1601801603,327500,21.12457319866553,98580.57529304754,32.76674136060132,0.0,186,13,0,2020-10-04T11:53:23,1601675550.463412,2020-10-03T00:52:30
1601801620,430500,20.35982900466463,97233.27971729665,31.884422842267448,0.0,234,13,0,2020-10-04T11:53:40,1601675568.1058998,2020-10-03T00:52:48
1601801634,430500,19.76226747851115,96204.48603587966,31.727339387392274,0.0,21,13,0,2020-10-04T11:53:54,1601675581.5245168,2020-10-03T00:53:01
1601801652,530500,18.857159190634615,94787.51671043911,29.900916346906833,0.0,66,13,0,2020-10-04T11:54:12,1601675599.5979369,2020-10-03T00:53:19
1601801665,530500,18.07648272641827,93850.55323938174,33.45982128793296,0.0,112,13,0,2020-10-04T11:54:25,1601675613.3315918,2020-10-03T00:53:33
1601801684,629500,17.07855394681037,92530.53422285823,36.81338509493955,0.0,161,13,0,2020-10-04T11:54:44,1601675631.843889,2020-10-03T00:53:51
1601801698,629500,16.425822661482744,91564.66087335994,37.105410733585614,0.0,202,13,0,2020-10-04T11:54:58,1601675645.70024,2020-10-03T00:54:05
1601801715,702500,15.34081896830869,90479.45256048455,35.061263048088776,0.0,249,13,0,2020-10-04T11:55:15,1601675662.8427649,2020-10-03T00:54:22
1601801729,702500,15.08368682441835,89519.58860471536,35.38529302720636,0.0,41,13,0,2020-10-04T11:55:29,1601675677.226336,2020-10-03T00:54:37
1601801747,814500,14.54805040008514,88264.9849104232,37.189937784271116,0.0,87,13,0,2020-10-04T11:55:47,1601675694.5435488,2020-10-03T00:54:54
1601801760,814500,13.957546060980917,87485.79171350932,38.508642475440574,0.0,133,13,0,2020-10-04T11:56:00,1601675708.188257,2020-10-03T00:55:08
1601801778,906500,13.608221989046797,86285.42545153317,36.11337605321618,0.0,180,13,0,2020-10-04T11:56:18,1601675725.90776,2020-10-03T00:55:25
1601801791,906500,13.053453501805985,85518.89137964681,33.922812662001206,0.0,226,13,0,2020-10-04T11:56:31,1601675742.164012,2020-10-03T00:55:42
1601801809,995500,12.60651485773269,84355.00770306587,29.39100683947992,0.0,15,13,0,2020-10-04T11:56:49,1601675757.263356,2020-10-03T00:55:57
1601801828,82500,11.95317815693561,83078.10528796448,26.315187521301375,0.0,58,13,0,2020-10-04T11:57:08,1601675775.161885,2020-10-03T00:56:15
1601801842,82500,11.506883024876355,82058.7538289139,29.112643878465082,0.0,101,13,0,2020-10-04T11:57:22,1601675789.255992,2020-10-03T00:56:29
1601801856,82500,11.114502438106523,81178.08039502993,30.488750585156666,0.0,143,13,0,2020-10-04T11:57:36,1601675806.5358489,2020-10-03T00:56:46
1601801874,169500,10.694370009271461,80095.22923774499,29.113494103607437,0.0,188,13,0,2020-10-04T11:57:54,1601675821.489656,2020-10-03T00:57:01
1601801887,169500,10.279343631082725,79206.80739607605,27.58085248268579,0.0,231,13,0,2020-10-04T11:58:07,1601675835.282536,2020-10-03T00:57:15
1601801906,258500,9.574664510879666,78090.54452294731,25.67223336034342,0.0,24,13,0,2020-10-04T11:58:26,1601675853.121376,2020-10-03T00:57:33
1601801919,344000,9.073513111519446,77304.52988943175,21.619498105657712,0.0,69,13,0,2020-10-04T11:58:39,1601675870.1889758,2020-10-03T00:57:50
1601801937,343500,9.012265010693977,76237.71336930293,19.86526467275469,0.0,114,13,0,2020-10-04T11:58:57,1601675884.395601,2020-10-03T00:58:04
1601801954,318500,8.406485270610665,75316.91630784754,19.862768512085776,0.0,157,13,0,2020-10-04T11:59:14,1601675901.409184,2020-10-03T00:58:21
1601801968,318500,7.890985571609872,74463.80659308915,20.083223884572316,0.0,204,13,0,2020-10-04T11:59:28,1601675916.394505,2020-10-03T00:58:36
1601801982,491500,7.794329708567261,73672.99077416786,21.39676917054281,0.0,249,13,0,2020-10-04T11:59:42,1601675933.485708,2020-10-03T00:58:53
1601802001,491500,7.285532414367481,72607.66871736768,20.640879099498797,0.0,42,13,0,2020-10-04T12:00:01,1601675948.786645,2020-10-03T00:59:08
1601802014,586500,7.055218853429051,71826.9399056463,22.12692595264943,0.0,88,13,0,2020-10-04T12:00:14,1601675962.4398918,2020-10-03T00:59:22
1601802032,586500,6.421381129828683,70837.07347707824,22.856244823958423,0.0,137,13,0,2020-10-04T12:00:32,1601675979.972344,2020-10-03T00:59:39
1601802046,668500,6.164274606131244,70072.4490769079,22.96118363799066,0.0,180,13,0,2020-10-04T12:00:46,1601675994.513572,2020-10-03T00:59:54
1601802055,668500,6.0730434365416155,69537.28105862626,23.032063994514736,0.0,227,13,0,2020-10-04T12:00:55,1601676003.476912,2020-10-03T01:00:03
1601802063,668500,5.811472067228555,69122.74251068251,22.96213387428419,0.0,16,13,0,2020-10-04T12:01:03,1601676012.377496,2020-10-03T01:00:12
1601802072,668500,5.42996202597335,68596.85762528854,23.121781437518937,0.0,59,13,0,2020-10-04T12:01:12,1601676020.5164008,2020-10-03T01:00:20
1601802082,708500,5.116397716315987,68020.65324782627,23.368889760484336,0.0,103,13,0,2020-10-04T12:01:22,1601676029.32806,2020-10-03T01:00:29
1601802090,708500,4.834095081221335,67608.06684700005,23.738311590352495,0.0,146,13,0,2020-10-04T12:01:30,1601676038.390929,2020-10-03T01:00:38
1601802100,708500,4.605063767103661,67042.42409482105,23.773844237857226,0.0,192,13,0,2020-10-04T12:01:40,1601676048.419565,2020-10-03T01:00:48
1601802108,827500,4.2739582515971275,66606.22796150154,23.818215623344706,0.0,237,13,0,2020-10-04T12:01:48,1601676056.407541,2020-10-03T01:00:56
1601802116,827500,4.137752388377339,66183.99059929959,23.743960136719387,0.0,23,13,0,2020-10-04T12:01:56,1601676064.767585,2020-10-03T01:01:04
1601802126,827500,3.874272782269054,65692.61765117302,24.111589948516773,0.0,69,13,0,2020-10-04T12:02:06,1601676074.177217,2020-10-03T01:01:14
1601802136,905500,3.3763431023313615,65145.814465843716,24.31766605043922,0.0,113,13,0,2020-10-04T12:02:16,1601676083.0039248,2020-10-03T01:01:23
1601802144,905500,3.285114774503404,64754.83957340271,24.129931734814694,0.0,160,13,0,2020-10-04T12:02:24,1601676092.214148,2020-10-03T01:01:32
1601802154,905500,2.779851873357643,64228.301493196275,23.10432956361196,0.0,203,13,0,2020-10-04T12:02:34,1601676101.702421,2020-10-03T01:01:41
1601802163,905500,2.4194072288306643,63692.051949532186,22.556841270294154,0.0,246,13,0,2020-10-04T12:02:43,1601676110.738384,2020-10-03T01:01:50
1601802172,981500,1.9674180756803252,63222.164646342586,22.39351122728133,0.0,33,13,0,2020-10-04T12:02:52,1601676119.253141,2020-10-03T01:01:59
1601802180,981500,1.756575645284488,62809.03444809362,22.087961327500118,0.0,78,13,0,2020-10-04T12:03:00,1601676128.407744,2020-10-03T01:02:08
1601802189,981500,1.5830536546134908,62335.4794199448,21.965632896103426,0.0,122,13,0,2020-10-04T12:03:09,1601676136.8989,2020-10-03T01:02:16
1601802200,55500,0.9234179811288641,61810.889551181775,22.42391278483847,0.0,170,13,0,2020-10-04T12:03:20,1601676147.2773318,2020-10-03T01:02:27
1601802208,55500,0.2704855238145683,61446.07781793848,21.93957799771921,0.0,213,13,0,2020-10-04T12:03:28,1601676154.660548,2020-10-03T01:02:34
1601802218,55500,0.07623345522572436,60924.661220867325,20.398983654334206,0.0,9,13,0,2020-10-04T12:03:38,1601676165.131129,2020-10-03T01:02:45
1601802225,55500,-0.3840370044341398,60616.07510184786,19.67148288812835,0.0,54,13,0,2020-10-04T12:03:45,1601676172.691825,2020-10-03T01:02:52
1601802234,129500,-0.6009342521279905,60114.287213248834,19.624629749329696,0.0,103,13,0,2020-10-04T12:03:54,1601676182.255173,2020-10-03T01:03:02
1601802243,129500,-1.1119165723102014,59701.64269035726,16.856488908216992,0.0,143,13,0,2020-10-04T12:04:03,1601676190.258376,2020-10-03T01:03:10
1601802251,129500,-1.2886226382906898,59308.874518248886,16.503653849564852,0.0,190,13,0,2020-10-04T12:04:11,1601676199.582228,2020-10-03T01:03:19
1601802261,202500,-1.759730787717831,58831.42255346841,18.107306455033918,0.0,231,13,0,2020-10-04T12:04:21,1601676207.665149,2020-10-03T01:03:27
1601802269,202500,-2.155880744615365,58397.01434155616,18.030376121446942,0.0,20,13,0,2020-10-04T12:04:29,1601676216.791132,2020-10-03T01:03:36
1601802279,202500,-2.4515567434281365,57932.63509493944,18.702236241091725,0.0,62,13,0,2020-10-04T12:04:39,1601676225.6361198,2020-10-03T01:03:45
1601802287,202500,-2.599234896964822,57497.232488751564,17.91686584199114,0.0,107,13,0,2020-10-04T12:04:47,1601676234.927276,2020-10-03T01:03:54
1601802295,273500,-2.761265938381416,57204.367209507356,17.57530448725541,0.0,148,13,0,2020-10-04T12:04:55,1601676242.1762478,2020-10-03T01:04:02
1601802305,273500,-3.170169742406847,56691.79723816248,19.693973001077953,0.0,197,13,0,2020-10-04T12:05:05,1601676252.2574089,2020-10-03T01:04:12
1601802312,273500,-3.2505468694814907,56356.413415112096,19.68056357276689,0.0,238,13,0,2020-10-04T12:05:12,1601676259.357924,2020-10-03T01:04:19
1601802322,298000,-3.7809703065423492,55896.2198667141,20.523475068169102,0.0,29,13,0,2020-10-04T12:05:22,1601676269.930049,2020-10-03T01:04:29
1601802330,297500,-4.120656544698226,55556.83240788105,21.390345371474574,0.0,75,13,0,2020-10-04T12:05:30,1601676277.889812,2020-10-03T01:04:37
1601802341,297500,-4.28683122061193,55036.46794948962,22.255362335604428,0.0,124,13,0,2020-10-04T12:05:41,1601676288.210144,2020-10-03T01:04:48
1601802348,297500,-4.412179668318072,54744.57696531153,22.831993101281643,0.0,165,13,0,2020-10-04T12:05:48,1601676295.484961,2020-10-03T01:04:55
1601802358,415500,-4.575802187005957,54250.87360625793,22.699584257881,0.0,214,13,0,2020-10-04T12:05:58,1601676305.456477,2020-10-03T01:05:05
1601802365,415500,-4.802895713256203,53949.80247556408,22.398798922900397,0.0,253,13,0,2020-10-04T12:06:05,1601676312.454516,2020-10-03T01:05:12
1601802374,415500,-5.077512255335909,53543.33414151594,21.967950561406386,0.0,43,13,0,2020-10-04T12:06:14,1601676321.8334289,2020-10-03T01:05:21
